||Sütunlar|
Satırlar||Belediye, Köy Ve Mahalle Nüfusları|
||Ölçüm bazında|
|||
|||
|İstanbul(Büyükçekmece/Büyükçekmece Bel./Ulus Mah.)-40890|15618.0|
|İstanbul(Büyükçekmece/Büyükçekmece Bel./Yenimahalle Mah.)-40885|1926.0|
|İstanbul(Çatalca/Çatalca Bel./Akalan Mah.)-191781|1099.0|
|İstanbul(Çatalca/Çatalca Bel./Atatürk Mah.)-40903|1146.0|
|İstanbul(Çatalca/Çatalca Bel./Aydınlar Mah.)-191783|832.0|
|İstanbul(Çatalca/Çatalca Bel./Bahşayiş Mah.)-40902|382.0|
|İstanbul(Çatalca/Çatalca Bel./Başak Mah.)-191821|402.0|
|İstanbul(Çatalca/Çatalca Bel./Belgrat Mah.)-191823|363.0|
|İstanbul(Çatalca/Çatalca Bel./Çakıl Mah.)-40899|2505.0|
|İstanbul(Çatalca/Çatalca Bel./Çanakça Mah.)-191785|2606.0|
|İstanbul(Çatalca/Çatalca Bel./Celepköy Mah.)-191825|244.0|
|İstanbul(Çatalca/Çatalca Bel./Çiftlikköy Mah.)-40917|1901.0|
|İstanbul(Çatalca/Çatalca Bel./Dağyenice Mah.)-191787|700.0|
|İstanbul(Çatalca/Çatalca Bel./Elbasan Mah.)-191789|596.0|
|İstanbul(Çatalca/Çatalca Bel./Fatih Mah.)-40904|1246.0|
|İstanbul(Çatalca/Çatalca Bel./Ferhatpaşa Mah.)-40897|20796.0|
|İstanbul(Çatalca/Çatalca Bel./Gökçeali Mah.)-191791|1825.0|
|İstanbul(Çatalca/Çatalca Bel./Gümüşpınar Mah.)-191793|824.0|
|İstanbul(Çatalca/Çatalca Bel./Hallaçlı Mah.)-191795|1201.0|
|İstanbul(Çatalca/Çatalca Bel./Hisarbeyli Mah.)-191827|374.0|
|İstanbul(Çatalca/Çatalca Bel./İhsaniye Mah.)-191797|1681.0|
|İstanbul(Çatalca/Çatalca Bel./İnceğiz Mah.)-191799|775.0|
|İstanbul(Çatalca/Çatalca Bel./İzzettin Mah.)-40900|1008.0|
|İstanbul(Çatalca/Çatalca Bel./Kabakça Mah.)-191801|1644.0|
|İstanbul(Çatalca/Çatalca Bel./Kaleiçi Mah.)-40898|7956.0|
|İstanbul(Çatalca/Çatalca Bel./Kalfa Mah.)-191803|778.0|
|İstanbul(Çatalca/Çatalca Bel./Karacaköy Merkez Mah.)-40916|2498.0|
|İstanbul(Çatalca/Çatalca Bel./Karamandere Mah.)-191829|536.0|
|İstanbul(Çatalca/Çatalca Bel./Kestanelik Mah.)-191805|2294.0|
|İstanbul(Çatalca/Çatalca Bel./Kızılcaali Mah.)-191807|216.0|
|İstanbul(Çatalca/Çatalca Bel./Muratbey Merkez Mah.)-40905|1394.0|
|İstanbul(Çatalca/Çatalca Bel./Nakkaş Mah.)-40909|833.0|
|İstanbul(Çatalca/Çatalca Bel./Oklalı Mah.)-191809|1383.0|
|İstanbul(Çatalca/Çatalca Bel./Örcünlü Mah.)-191811|553.0|
|İstanbul(Çatalca/Çatalca Bel./Örencik Mah.)-191813|781.0|
|İstanbul(Çatalca/Çatalca Bel./Ormanlı Mah.)-191831|1063.0|
|İstanbul(Çatalca/Çatalca Bel./Ovayenice Mah.)-40901|1147.0|
|İstanbul(Çatalca/Çatalca Bel./Subaşı Mah.)-191815|1449.0|
|İstanbul(Çatalca/Çatalca Bel./Yalıköy Mah.)-191833|1491.0|
|İstanbul(Çatalca/Çatalca Bel./Yaylacık Mah.)-191817|60.0|
|İstanbul(Çatalca/Çatalca Bel./Yazlık Mah.)-191819|352.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Alemdağ Mah.)-40749|5855.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Aydınlar Mah.)-40766|15676.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Çamlık Mah.)-40753|20286.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Çatalmeşe Mah.)-40750|7557.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Cumhuriyet Mah.)-40769|11995.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Ekşioğlu Mah.)-40751|7197.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Güngören Mah.)-40768|7629.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Hamidiye Mah.)-40754|28853.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Hüseyinli Mah.)-191993|788.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Kirazlıdere Mah.)-40770|8734.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Koçullu Mah.)-191995|1333.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Mehmet Akif Mah.)-40755|30399.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Merkez Mah.)-40756|23317.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Mimar Sinan Mah.)-40757|23551.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Nişantepe Mah.)-40752|9749.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Ömerli Mah.)-40758|4003.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Reşadiye Mah.)-191997|2155.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Sırapınar Mah.)-191999|856.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Soğukpınar Mah.)-40767|7863.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Sultançiftliği Mah.)-40764|14623.0|
|İstanbul(Çekmeköy/Çekmeköy Bel./Taşdelen Mah.)-40765|7192.0|
|İstanbul(Esenler/Esenler Bel./Birlik Mah.)-40348|28331.0|
|İstanbul(Esenler/Esenler Bel./Çifte Havuzlar Mah.)-40340|2582.0|
|İstanbul(Esenler/Esenler Bel./Davutpaşa Mah.)-40342|16751.0|
|İstanbul(Esenler/Esenler Bel./Fatih Mah.)-40350|46199.0|
|İstanbul(Esenler/Esenler Bel./Fevzi Çakmak Mah.)-40345|34166.0|
|İstanbul(Esenler/Esenler Bel./Havaalanı Mah.)-40354|33776.0|
|İstanbul(Esenler/Esenler Bel./Kazım Karabekir Mah.)-40346|36141.0|
|İstanbul(Esenler/Esenler Bel./Kemer Mah.)-40352|22245.0|
|İstanbul(Esenler/Esenler Bel./Menderes Mah.)-40347|33418.0|
|İstanbul(Esenler/Esenler Bel./Mimar Sinan Mah.)-40341|12996.0|
|İstanbul(Esenler/Esenler Bel./Namık Kemal Mah.)-40344|16393.0|
|İstanbul(Esenler/Esenler Bel./Nine Hatun Mah.)-40343|43561.0|
|İstanbul(Esenler/Esenler Bel./Oruçreis Mah.)-40355|45169.0|
|İstanbul(Esenler/Esenler Bel./Tuna Mah.)-40351|34069.0|
|İstanbul(Esenler/Esenler Bel./Turgut Reis Mah.)-40353|47529.0|
|İstanbul(Esenler/Esenler Bel./Yavuz Selim Mah.)-40349|3905.0|
|İstanbul(Esenyurt/Esenyurt Bel./Akçaburgaz Mah.)-40880|17460.0|
|İstanbul(Esenyurt/Esenyurt Bel./Akevler Mah.)-181498|9148.0|
|İstanbul(Esenyurt/Esenyurt Bel./Akşemseddin Mah.)-181504|6170.0|
|İstanbul(Esenyurt/Esenyurt Bel./Ardıçlı Mah.)-40861|6740.0|
|İstanbul(Esenyurt/Esenyurt Bel./Aşık Veysel Mah.)-181518|15832.0|
|İstanbul(Esenyurt/Esenyurt Bel./Atatürk Mah.)-40881|12320.0|
|İstanbul(Esenyurt/Esenyurt Bel./Bağlarçeşme Mah.)-40855|27828.0|
|İstanbul(Esenyurt/Esenyurt Bel./Balıkyolu Mah.)-181510|25077.0|
|İstanbul(Esenyurt/Esenyurt Bel./Barbaros Hayrettin Paşa Mah.)-181488|19167.0|
|İstanbul(Esenyurt/Esenyurt Bel./Battalgazi Mah.)-181526|14768.0|
|İstanbul(Esenyurt/Esenyurt Bel./Çınar Mah.)-181514|26541.0|
|İstanbul(Esenyurt/Esenyurt Bel./Cumhuriyet Mah.)-40865|13800.0|
|İstanbul(Esenyurt/Esenyurt Bel./Esenkent Mah.)-40862|10202.0|
|İstanbul(Esenyurt/Esenyurt Bel./Fatih Mah.)-40851|24338.0|
|İstanbul(Esenyurt/Esenyurt Bel./Gökevler Mah.)-181490|6786.0|
|İstanbul(Esenyurt/Esenyurt Bel./Güzelyurt Mah.)-40895|13462.0|
|İstanbul(Esenyurt/Esenyurt Bel./Hürriyet Mah.)-181482|23257.0|
|İstanbul(Esenyurt/Esenyurt Bel./İncirtepe Mah.)-40852|24817.0|
|İstanbul(Esenyurt/Esenyurt Bel./İnönü Mah.)-40853|23188.0|
|İstanbul(Esenyurt/Esenyurt Bel./İstiklal Mah.)-40879|17825.0|
|İstanbul(Esenyurt/Esenyurt Bel./Koza Mah.)-181522|4309.0|
|İstanbul(Esenyurt/Esenyurt Bel./Mehmet Akif Ersoy Mah.)-181494|20920.0|
|İstanbul(Esenyurt/Esenyurt Bel./Mehterçeşme Mah.)-40854|35052.0|
|İstanbul(Esenyurt/Esenyurt Bel./Mevlana Mah.)-181492|13370.0|
|İstanbul(Esenyurt/Esenyurt Bel./Namık Kemal Mah.)-40856|20924.0|
|İstanbul(Esenyurt/Esenyurt Bel./Necip Fazıl Kısakürek Mah.)-181484|16074.0|
|İstanbul(Esenyurt/Esenyurt Bel./Orhan Gazi Mah.)-40863|9562.0|
|İstanbul(Esenyurt/Esenyurt Bel./Örnek Mah.)-40857|18036.0|
|İstanbul(Esenyurt/Esenyurt Bel./Osmangazi Mah.)-181480|28462.0|
|İstanbul(Esenyurt/Esenyurt Bel./Pınar Mah.)-40864|34697.0|
|İstanbul(Esenyurt/Esenyurt Bel./Piri Reis Mah.)-181486|9994.0|
|İstanbul(Esenyurt/Esenyurt Bel./Saadetdere Mah.)-40858|21072.0|
|İstanbul(Esenyurt/Esenyurt Bel./Şehitler Mah.)-181524|15179.0|
|İstanbul(Esenyurt/Esenyurt Bel./Selahaddin Eyyubi Mah.)-181516|20238.0|
|İstanbul(Esenyurt/Esenyurt Bel./Süleymaniye Mah.)-181512|27215.0|
|İstanbul(Esenyurt/Esenyurt Bel./Sultaniye Mah.)-181508|16051.0|
|İstanbul(Esenyurt/Esenyurt Bel./Talatpaşa Mah.)-40859|24669.0|
|İstanbul(Esenyurt/Esenyurt Bel./Turgut Özal Mah.)-181502|23120.0|
|İstanbul(Esenyurt/Esenyurt Bel./Üçevler Mah.)-181496|23796.0|
|İstanbul(Esenyurt/Esenyurt Bel./Yenikent Mah.)-40860|19435.0|
|İstanbul(Esenyurt/Esenyurt Bel./Yeşilkent Mah.)-40866|28326.0|
|İstanbul(Esenyurt/Esenyurt Bel./Yunus Emre Mah.)-181506|17821.0|
|İstanbul(Esenyurt/Esenyurt Bel./Zafer Mah.)-181500|7962.0|
|İstanbul(Eyüp/Eyüp Bel./Ağaçlı Mah.)-191741|626.0|
|İstanbul(Eyüp/Eyüp Bel./Akpınar Mah.)-191743|1933.0|
|İstanbul(Eyüp/Eyüp Bel./Akşemsettin Mah.)-40358|41599.0|
|İstanbul(Eyüp/Eyüp Bel./Alibeyköy Mah.)-40359|9302.0|
|İstanbul(Eyüp/Eyüp Bel./Çiftalan Mah.)-191745|151.0|
|İstanbul(Eyüp/Eyüp Bel./Çırçır Mah.)-40360|27208.0|
|İstanbul(Eyüp/Eyüp Bel./Defterdar Mah.)-40361|4769.0|
|İstanbul(Eyüp/Eyüp Bel./Düğmeciler Mah.)-40362|18652.0|
|İstanbul(Eyüp/Eyüp Bel./Emniyettepe Mah.)-40363|9559.0|
|İstanbul(Eyüp/Eyüp Bel./Esentepe Mah.)-40364|19449.0|
|İstanbul(Eyüp/Eyüp Bel./Göktürk Merkez Mah.)-40379|36612.0|
|İstanbul(Eyüp/Eyüp Bel./Güzeltepe Mah.)-40366|34263.0|
|İstanbul(Eyüp/Eyüp Bel./İhsaniye Mah.)-191749|158.0|
|İstanbul(Eyüp/Eyüp Bel./Işıklar Mah.)-191747|573.0|
|İstanbul(Eyüp/Eyüp Bel./İslambey Mah.)-40367|15121.0|
|İstanbul(Eyüp/Eyüp Bel./Karadolap Mah.)-40368|26210.0|
|İstanbul(Eyüp/Eyüp Bel./Merkez Mah.)-40365|10893.0|
|İstanbul(Eyüp/Eyüp Bel./Mimar Sinan Mah.)-40369|4610.0|
|İstanbul(Eyüp/Eyüp Bel./Mithatpaşa Mah.)-40370|5246.0|
|İstanbul(Eyüp/Eyüp Bel./Nişancı Mah.)-40371|16589.0|
|İstanbul(Eyüp/Eyüp Bel./Odayeri Mah.)-191751|222.0|
|İstanbul(Eyüp/Eyüp Bel./Pirinççi Mah.)-191753|3600.0|
|İstanbul(Eyüp/Eyüp Bel./Rami Cuma Mah.)-40372|14680.0|
|İstanbul(Eyüp/Eyüp Bel./Rami Yeni Mah.)-40373|13981.0|
|İstanbul(Eyüp/Eyüp Bel./Sakarya Mah.)-40374|10016.0|
|İstanbul(Eyüp/Eyüp Bel./Silahtarağa Mah.)-40375|9172.0|
|İstanbul(Eyüp/Eyüp Bel./Topçular Mah.)-40376|4580.0|
|İstanbul(Eyüp/Eyüp Bel./Yeşilpınar Mah.)-40378|37876.0|
|İstanbul(Fatih/Fatih Bel./Aksaray Mah.)-99127|10578.0|
|İstanbul(Fatih/Fatih Bel./Akşemsettin Mah.)-99137|21732.0|
|İstanbul(Fatih/Fatih Bel./Alemdar Mah.)-40307|400.0|
|İstanbul(Fatih/Fatih Bel./Ali Kuşçu Mah.)-99141|11247.0|
|İstanbul(Fatih/Fatih Bel./Atikali Mah.)-99140|14937.0|
|İstanbul(Fatih/Fatih Bel./Ayvansaray Mah.)-99146|18055.0|
|İstanbul(Fatih/Fatih Bel./Balabanağa Mah.)-40308|153.0|
|İstanbul(Fatih/Fatih Bel./Balat Mah.)-99145|14221.0|
|İstanbul(Fatih/Fatih Bel./Beyazıt Mah.)-40309|141.0|
|İstanbul(Fatih/Fatih Bel./Binbirdirek Mah.)-40310|1705.0|
|İstanbul(Fatih/Fatih Bel./Cankurtaran Mah.)-40311|1285.0|
|İstanbul(Fatih/Fatih Bel./Cerrahpaşa Mah.)-99128|9231.0|
|İstanbul(Fatih/Fatih Bel./Cibali Mah.)-99143|8220.0|
|İstanbul(Fatih/Fatih Bel./Demirtaş Mah.)-40312|235.0|
|İstanbul(Fatih/Fatih Bel./Derviş Ali Mah.)-40422|18942.0|
|İstanbul(Fatih/Fatih Bel./Emin Sinan Mah.)-40313|1154.0|
|İstanbul(Fatih/Fatih Bel./Hacı Kadın Mah.)-40314|382.0|
|İstanbul(Fatih/Fatih Bel./Haseki Sultan Mah.)-99129|10239.0|
|İstanbul(Fatih/Fatih Bel./Hırka-İ Şerif Mah.)-99138|24006.0|
|İstanbul(Fatih/Fatih Bel./Hobyar Mah.)-40315|77.0|
|İstanbul(Fatih/Fatih Bel./Hoca Gıyasettin Mah.)-40316|763.0|
|İstanbul(Fatih/Fatih Bel./Hocapaşa Mah.)-40317|159.0|
|İstanbul(Fatih/Fatih Bel./İskenderpaşa Mah.)-40397|13862.0|
|İstanbul(Fatih/Fatih Bel./Kalenderhane Mah.)-40319|1458.0|
|İstanbul(Fatih/Fatih Bel./Karagümrük Mah.)-99139|11333.0|
|İstanbul(Fatih/Fatih Bel./Katip Kasım Mah.)-40320|2298.0|
|İstanbul(Fatih/Fatih Bel./Kemalpaşa Mah.)-40318|465.0|
|İstanbul(Fatih/Fatih Bel./Koca Mustafapaşa Mah.)-40390|21544.0|
|İstanbul(Fatih/Fatih Bel./Küçük Ayasofya Mah.)-40321|2642.0|
|İstanbul(Fatih/Fatih Bel./Mercan Mah.)-40322|41.0|
|İstanbul(Fatih/Fatih Bel./Mesihpaşa Mah.)-40323|160.0|
|İstanbul(Fatih/Fatih Bel./Mevlanakapı Mah.)-99134|20251.0|
|İstanbul(Fatih/Fatih Bel./Mimar Hayrettin Mah.)-40324|728.0|
|İstanbul(Fatih/Fatih Bel./Mimar Kemalettin Mah.)-40325|309.0|
|İstanbul(Fatih/Fatih Bel./Molla Fenari Mah.)-40326|97.0|
|İstanbul(Fatih/Fatih Bel./Molla Gürani Mah.)-99136|14983.0|
|İstanbul(Fatih/Fatih Bel./Molla Hüsrev Mah.)-40327|1601.0|
|İstanbul(Fatih/Fatih Bel./Muhsine Hatun Mah.)-40328|2301.0|
|İstanbul(Fatih/Fatih Bel./Nişanca Mah.)-40329|5945.0|
|İstanbul(Fatih/Fatih Bel./Rüstempaşa Mah.)-40330|40.0|
|İstanbul(Fatih/Fatih Bel./Saraç İshak Mah.)-40331|1245.0|
|İstanbul(Fatih/Fatih Bel./Sarıdemir Mah.)-40332|14.0|
|İstanbul(Fatih/Fatih Bel./Şehremini Mah.)-99133|22038.0|
|İstanbul(Fatih/Fatih Bel./Şehsuvar Bey Mah.)-40336|2485.0|
|İstanbul(Fatih/Fatih Bel./Seyyid Ömer Mah.)-40387|26154.0|
|İstanbul(Fatih/Fatih Bel./Silivrikapı Mah.)-99132|16815.0|
|İstanbul(Fatih/Fatih Bel./Süleymaniye Mah.)-40335|651.0|
|İstanbul(Fatih/Fatih Bel./Sultan Ahmet Mah.)-40333|773.0|
|İstanbul(Fatih/Fatih Bel./Sümbül Efendi Mah.)-99131|17220.0|
|İstanbul(Fatih/Fatih Bel./Sururi Mah.)-40334|30.0|
|İstanbul(Fatih/Fatih Bel./Tahtakale Mah.)-40337|24.0|
|İstanbul(Fatih/Fatih Bel./Taya Hatun Mah.)-40338|117.0|
|İstanbul(Fatih/Fatih Bel./Topkapı Mah.)-99135|11113.0|
|İstanbul(Fatih/Fatih Bel./Yavuz Sinan Mah.)-40339|256.0|
|İstanbul(Fatih/Fatih Bel./Yavuz Sultan Selim Mah.)-99144|18434.0|
|İstanbul(Fatih/Fatih Bel./Yedikule Mah.)-99130|17267.0|
|İstanbul(Fatih/Fatih Bel./Zeyrek Mah.)-99142|14729.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Bağlarbaşı Mah.)-40454|29718.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Barbaros Hayrettin Paşa Mah.)-40459|51003.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Fevzi Çakmak Mah.)-40457|22426.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Hürriyet Mah.)-40458|28710.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Karadeniz Mah.)-40464|72788.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Karayolları Mah.)-40463|41111.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Karlıtepe Mah.)-40451|19601.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Kazım Karabekir Mah.)-40461|47508.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Merkez Mah.)-40455|29419.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Mevlana Mah.)-40462|23580.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Pazariçi Mah.)-40450|12694.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Sarıgöl Mah.)-40453|24972.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Şemsipaşa Mah.)-40456|24202.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Yenidoğan Mah.)-40452|8990.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Yeni Mahalle Mah.)-40460|37045.0|
|İstanbul(Gaziosmanpaşa/Gaziosmanpaşa Bel./Yıldıztabya Mah.)-40449|25999.0|
|İstanbul(Güngören/Güngören Bel./Abdurrahman Nafiz Gürman Mah.)-40504|22551.0|
|İstanbul(Güngören/Güngören Bel./Akıncılar Mah.)-40497|21162.0|
|İstanbul(Güngören/Güngören Bel./Gençosman Mah.)-40498|39461.0|
|İstanbul(Güngören/Güngören Bel./Güneştepe Mah.)-40499|52429.0|
|İstanbul(Güngören/Güngören Bel./Güven Mah.)-40500|18254.0|
|İstanbul(Güngören/Güngören Bel./Haznedar Mah.)-40501|21458.0|
|İstanbul(Güngören/Güngören Bel./Mareşal Çakmak Mah.)-40502|32126.0|
|İstanbul(Güngören/Güngören Bel./Mehmet Nesih Özmen Mah.)-40506|10252.0|
|İstanbul(Güngören/Güngören Bel./Merkez Mah.)-40496|47951.0|
|İstanbul(Güngören/Güngören Bel./Sanayi Mah.)-40503|13599.0|
|İstanbul(Güngören/Güngören Bel./Tozkoparan Mah.)-40505|19266.0|
|İstanbul(Kadıköy/Kadıköy Bel./19 Mayıs Mah.)-40528|30119.0|
|İstanbul(Kadıköy/Kadıköy Bel./Acıbadem Mah.)-40509|30443.0|
|İstanbul(Kadıköy/Kadıköy Bel./Bostancı Mah.)-40523|31399.0|
|İstanbul(Kadıköy/Kadıköy Bel./Caddebostan Mah.)-40521|18399.0|
|İstanbul(Kadıköy/Kadıköy Bel./Caferağa Mah.)-40512|24424.0|
|İstanbul(Kadıköy/Kadıköy Bel./Dumlupınar Mah.)-40518|11328.0|
|İstanbul(Kadıköy/Kadıköy Bel./Eğitim Mah.)-40516|13660.0|
|İstanbul(Kadıköy/Kadıköy Bel./Erenköy Mah.)-40524|30824.0|
|İstanbul(Kadıköy/Kadıköy Bel./Fenerbahçe Mah.)-40514|17604.0|
|İstanbul(Kadıköy/Kadıköy Bel./Feneryolu Mah.)-40515|24798.0|
|İstanbul(Kadıköy/Kadıköy Bel./Fikirtepe Mah.)-40517|9705.0|
|İstanbul(Kadıköy/Kadıköy Bel./Göztepe Mah.)-40520|34576.0|
|İstanbul(Kadıköy/Kadıköy Bel./Hasanpaşa Mah.)-40510|15808.0|
|İstanbul(Kadıköy/Kadıköy Bel./Koşuyolu Mah.)-40508|8027.0|
|İstanbul(Kadıköy/Kadıköy Bel./Kozyatağı Mah.)-40529|33939.0|
|İstanbul(Kadıköy/Kadıköy Bel./Merdivenköy Mah.)-40519|33557.0|
|İstanbul(Kadıköy/Kadıköy Bel./Osmanağa Mah.)-40511|8490.0|
|İstanbul(Kadıköy/Kadıköy Bel./Rasimpaşa Mah.)-40507|14198.0|
|İstanbul(Kadıköy/Kadıköy Bel./Sahrayıcedit Mah.)-40525|30929.0|
|İstanbul(Kadıköy/Kadıköy Bel./Suadiye Mah.)-40522|21909.0|
|İstanbul(Kadıköy/Kadıköy Bel./Zühtüpaşa Mah.)-40513|8166.0|
|İstanbul(Kağıthane/Kağıthane Bel./Çağlayan Mah.)-40535|29518.0|
|İstanbul(Kağıthane/Kağıthane Bel./Çeliktepe Mah.)-40536|32763.0|
|İstanbul(Kağıthane/Kağıthane Bel./Emniyet Evleri Mah.)-40537|8266.0|
|İstanbul(Kağıthane/Kağıthane Bel./Gültepe Mah.)-40538|13798.0|
|İstanbul(Kağıthane/Kağıthane Bel./Gürsel Mah.)-40539|29720.0|
|İstanbul(Kağıthane/Kağıthane Bel./Hamidiye Mah.)-40541|37689.0|
|İstanbul(Kağıthane/Kağıthane Bel./Harmantepe Mah.)-40540|22100.0|
|İstanbul(Kağıthane/Kağıthane Bel./Hürriyet Mah.)-40542|20218.0|
|İstanbul(Kağıthane/Kağıthane Bel./Mehmet Akif Ersoy Mah.)-40544|12711.0|
|İstanbul(Kağıthane/Kağıthane Bel./Merkez Mah.)-40543|29240.0|
|İstanbul(Kağıthane/Kağıthane Bel./Nurtepe Mah.)-40545|25320.0|
|İstanbul(Kağıthane/Kağıthane Bel./Ortabayır Mah.)-40546|22960.0|
|İstanbul(Kağıthane/Kağıthane Bel./Seyrantepe Mah.)-40548|22587.0|
|İstanbul(Kağıthane/Kağıthane Bel./Şirintepe Mah.)-40549|21785.0|
|İstanbul(Kağıthane/Kağıthane Bel./Sultan Selim Mah.)-40547|35849.0|
|İstanbul(Kağıthane/Kağıthane Bel./Talatpaşa Mah.)-40550|33327.0|
|İstanbul(Kağıthane/Kağıthane Bel./Telsizler Mah.)-40551|11793.0|
|İstanbul(Kağıthane/Kağıthane Bel./Yahya Kemal Mah.)-40552|17797.0|
|İstanbul(Kağıthane/Kağıthane Bel./Yeşilce Mah.)-40553|12244.0|
|İstanbul(Kartal/Kartal Bel./Atalar Mah.)-40554|30877.0|
|İstanbul(Kartal/Kartal Bel./Çavuşoğlu Mah.)-40558|14198.0|
|İstanbul(Kartal/Kartal Bel./Cevizli Mah.)-40555|27555.0|
|İstanbul(Kartal/Kartal Bel./Cumhuriyet Mah.)-40556|21013.0|
|İstanbul(Kartal/Kartal Bel./Esentepe Mah.)-40559|26413.0|
|İstanbul(Kartal/Kartal Bel./Gümüşpınar Mah.)-40560|26111.0|
|İstanbul(Kartal/Kartal Bel./Hürriyet Mah.)-40561|47621.0|
|İstanbul(Kartal/Kartal Bel./Karlıktepe Mah.)-40562|30397.0|
|İstanbul(Kartal/Kartal Bel./Kordonboyu Mah.)-40563|11555.0|
|İstanbul(Kartal/Kartal Bel./Orhantepe Mah.)-40564|29814.0|
|İstanbul(Kartal/Kartal Bel./Orta Mah.)-40565|18491.0|
|İstanbul(Kartal/Kartal Bel./Petrol İş Mah.)-40566|28675.0|
|İstanbul(Kartal/Kartal Bel./Soğanlık Yeni Mah.)-40567|26472.0|
|İstanbul(Kartal/Kartal Bel./Topselvi Mah.)-40568|11922.0|
|İstanbul(Kartal/Kartal Bel./Uğur Mumcu Mah.)-40569|41163.0|
|İstanbul(Kartal/Kartal Bel./Yakacık Çarşı Mah.)-40557|16240.0|
|İstanbul(Kartal/Kartal Bel./Yakacık Yeni Mah.)-40570|16117.0|
|İstanbul(Kartal/Kartal Bel./Yalı Mah.)-40571|11305.0|
|İstanbul(Kartal/Kartal Bel./Yukarı Mah.)-40572|8177.0|
|İstanbul(Kartal/Kartal Bel./Yunus Mah.)-40573|15182.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Atakent Mah.)-40582|88956.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Atatürk Mah.)-40591|43086.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Beşyol Mah.)-40603|4373.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Cennet Mah.)-40607|30594.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Cumhuriyet Mah.)-40601|50689.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Fatih Mah.)-40606|10987.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Fevzi Çakmak Mah.)-40596|25274.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Gültepe Mah.)-40589|30224.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Halkalı Merkez Mah.)-40590|76786.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./İnönü Mah.)-40592|73091.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./İstasyon Mah.)-40605|37194.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Kanarya Mah.)-40604|66986.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Kartaltepe Mah.)-40588|11972.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Kemalpaşa Mah.)-40594|14685.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Mehmet Akif Mah.)-40586|54493.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Söğütlü Çeşme Mah.)-40587|33755.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Sultan Murat Mah.)-40595|13572.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Tevfikbey Mah.)-40593|36729.0|
|İstanbul(Küçükçekmece/Küçükçekmece Bel./Yarımburgaz Mah.)-40599|10568.0|
